p 6 219 9 1 2 10000 54
i 0 1 1 0 2 510 1275 1179
i 0 1 1 0 2 765 765 765
i 0 1 1 0 2 765 765 765
i 0 1 1 0 2 255 255 255
i 0 1 1 0 2 765 765 765
i 0 1 1 0 2 510 510 510
i 0 1 1 0 2 99 99 99
i 0 1 1 0 2 99 99 99
i 0 1 1 0 2 255 255 255
i 4 1 1 0 1 255 510 626
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 2 3 3 0 1 765 1530 765
i 4 1 1 0 1 765 1530 1541
i 1 1 1 0 1 150 300 220
i 4 1 1 0 1 255 510 255
i 3 2 2 0 1 765 1530 1597
i 3 2 2 0 1 255 1020 1424
i 1 1 1 0 1 765 1530 1126
i 4 1 1 0 1 300 600 300
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 255 510 437
i 2 3 3 0 1 255 510 988
i 4 1 1 0 1 99 198 99
i 2 3 3 0 1 765 1530 2058
i 4 1 1 0 1 99 198 99
i 2 3 3 0 1 765 1530 765
i 3 2 2 0 1 510 1020 1826
i 1 1 1 0 1 765 1530 1525
i 1 1 1 0 1 510 1020 2027
i 3 2 2 0 1 765 1530 765
i 4 1 1 0 1 150 300 150
i 3 2 2 0 1 765 1530 2810
i 3 2 2 0 1 255 510 678
i 4 1 1 0 1 765 1530 765
i 2 3 3 0 1 510 1020 669
i 2 3 3 0 1 255 510 766
i 3 2 2 0 1 99 198 99
i 3 2 2 0 1 99 198 99
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 255 510 801
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 255 510 775
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 765 1530 989
i 3 2 2 0 1 255 510 614
i 4 1 1 0 1 255 510 255
i 3 2 2 0 1 510 1020 1717
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 765 1530 862
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 1343
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 510 1020 510
i 3 2 2 0 1 765 1530 1505
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 765 1530 765
i 4 1 1 0 1 255 510 687
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 1020 2040 1020
i 1 1 1 0 1 150 300 150
i 3 2 2 0 1 765 1530 1630
i 4 1 1 0 1 255 510 987
i 2 3 3 0 1 510 1020 1297
i 1 1 1 0 1 1530 3060 2455
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 255 510 448
i 3 2 2 0 1 765 1530 1523
i 1 1 1 0 1 510 1020 1491
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 255 510 932
i 2 3 3 0 1 765 1530 2636
i 1 1 1 0 1 300 600 480
i 2 3 3 0 1 255 510 675
i 4 1 1 0 1 765 1530 765
i 3 2 2 0 1 765 1530 765
i 2 3 3 0 1 255 510 866
i 1 1 1 0 1 300 600 1075
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 765 1530 765
i 3 2 2 0 1 255 510 679
i 2 3 3 0 1 255 510 913
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 99 198 164
i 2 3 3 0 1 765 1530 1238
i 2 3 3 0 1 765 1530 765
i 4 1 1 0 1 765 1530 1786
i 1 1 1 0 1 765 1530 765
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 510 1020 1533
i 3 2 2 0 1 255 510 614
i 1 1 1 0 1 255 510 1005
i 3 2 2 0 1 510 1020 666
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 510 1020 510
i 1 1 1 0 1 510 1020 510
i 1 1 1 0 1 510 1020 827
i 3 2 2 0 1 765 1530 765
i 4 1 1 0 1 765 1530 2267
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 510 1530 510
i 4 1 1 0 1 255 2550 2055
i 4 1 1 0 1 255 510 720
i 4 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 677
i 4 1 1 0 1 765 1530 1068
i 4 1 1 0 1 255 510 364
i 4 1 1 0 1 510 1020 510
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 150 300 150
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 2 3 3 0 1 150 300 150
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 510 1020 510
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 3 2 2 0 1 765 1530 765
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 150 300 150
i 4 1 1 0 1 765 1530 765
i 2 3 3 0 1 510 1020 510
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 510 1020 510
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 300 600 300
i 2 3 3 0 1 765 1530 765
i 4 1 1 0 1 1020 2040 1020
i 1 1 1 0 1 99 198 99
i 1 1 1 0 1 765 1530 765
i 2 3 3 0 1 150 300 150
i 3 2 2 0 1 765 1530 765
i 2 3 3 0 1 765 1530 765
i 1 1 1 0 1 150 300 150
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 150 300 150
i 1 1 1 0 1 1020 2040 1020
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 510 1020 510
i 2 3 3 0 1 765 1530 765
i 2 3 3 0 1 255 1020 255
i 3 2 2 0 1 510 1020 510
i 4 1 1 0 1 1020 2040 1020
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 510 1020 510
i 2 3 3 0 1 765 1530 765
i 1 1 1 0 1 765 1530 765
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 150 300 150
