p 6 219 9 1 2 10000 54
i 0 1 1 0 2 510 1275 1179
i 0 1 1 0 2 765 765 765
i 0 1 1 0 2 765 765 765
i 0 1 1 0 2 255 255 255
i 0 1 1 0 2 765 765 765
i 0 1 1 0 2 510 510 510
i 0 1 1 0 2 99 99 99
i 0 1 1 0 2 99 99 99
i 0 1 1 0 2 255 255 255
i 2 3 3 0 1 510 1020 510
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 150 300 383
i 3 2 2 0 1 255 510 255
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 255 510 548
i 3 2 2 0 1 765 1530 765
i 3 2 2 0 1 510 1020 1443
i 1 1 1 0 1 255 510 340
i 1 1 1 0 1 300 600 300
i 4 1 1 0 1 765 1530 2645
i 4 1 1 0 1 1020 2040 1020
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 650
i 1 1 1 0 1 765 1530 765
i 4 1 1 0 1 765 1530 765
i 3 2 2 0 1 510 1020 1980
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 765 1530 765
i 1 1 1 0 1 99 198 99
i 1 1 1 0 1 1020 2040 1020
i 4 1 1 0 1 510 1020 510
i 4 1 1 0 1 765 1530 765
i 4 1 1 0 1 99 198 114
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 1020 2040 1020
i 3 2 2 0 1 255 510 480
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 765 1530 1378
i 4 1 1 0 1 255 510 399
i 2 3 3 0 1 255 510 718
i 1 1 1 0 1 150 300 177
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 478
i 1 1 1 0 1 255 510 1011
i 2 3 3 0 1 150 300 150
i 2 3 3 0 1 300 600 437
i 4 1 1 0 1 150 510 150
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 502
i 4 1 1 0 1 255 510 695
i 3 2 2 0 1 150 300 150
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 510 1020 510
i 1 1 1 0 1 510 1020 510
i 2 3 3 0 1 150 300 150
i 4 1 1 0 1 255 510 1018
i 4 1 1 0 1 255 510 255
i 3 2 2 0 1 765 1530 765
i 2 3 3 0 1 150 300 150
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 510 1020 1130
i 2 3 3 0 1 765 1530 765
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 255 510 448
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 255 510 640
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 765 1530 765
i 1 1 1 0 1 255 510 796
i 1 1 1 0 1 510 1020 788
i 2 3 3 0 1 255 1020 255
i 3 2 2 0 1 255 1020 255
i 1 1 1 0 1 255 510 631
i 1 1 1 0 1 765 1530 765
i 3 2 2 0 1 99 198 330
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 765 1530 765
i 3 2 2 0 1 765 1530 1090
i 4 1 1 0 1 510 1020 510
i 1 1 1 0 1 99 198 209
i 3 2 2 0 1 255 510 465
i 4 1 1 0 1 255 510 937
i 2 3 3 0 1 765 1530 765
i 1 1 1 0 1 510 1020 1325
i 3 2 2 0 1 765 1530 765
i 3 2 2 0 1 255 510 287
i 4 1 1 0 1 510 1020 1658
i 1 1 1 0 1 510 1020 2038
i 2 3 3 0 1 510 1020 677
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 255 510 689
i 1 1 1 0 1 765 1530 765
i 2 3 3 0 1 765 1530 765
i 4 1 1 0 1 255 510 255
i 4 1 1 0 1 765 1530 920
i 2 3 3 0 1 765 1530 765
i 3 2 2 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 300 600 300
i 1 1 1 0 1 300 600 300
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 901
i 4 1 1 0 1 765 1530 1389
i 2 3 3 0 1 765 1530 765
i 2 3 3 0 1 150 300 498
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 510 1020 510
i 2 3 3 0 1 765 1530 1853
i 4 1 1 0 1 765 1530 2699
i 4 1 1 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 150 300 443
i 1 1 1 0 1 510 1020 1092
i 1 1 1 0 1 765 1530 765
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 255 2550 3848
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 765 1530 765
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 510 1020 1305
i 1 1 1 0 1 255 510 508
i 4 1 1 0 1 150 300 537
i 3 2 2 0 1 765 1530 2926
i 1 1 1 0 1 255 510 676
i 1 1 1 0 1 510 1020 510
i 3 2 2 0 1 255 510 312
i 1 1 1 0 1 255 510 685
i 1 1 1 0 1 510 1020 697
i 4 1 1 0 1 99 198 99
i 1 1 1 0 1 765 1530 2750
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 765 1530 765
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 765 1530 765
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 765 1530 765
i 4 1 1 0 1 150 300 150
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 510 1020 510
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 765 1530 765
i 3 2 2 0 1 765 1530 765
i 4 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 3 2 2 0 1 255 1020 255
i 3 2 2 0 1 1020 2040 1020
