p 6 214 9 1 2 10000 50
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 4 1 1 0 1 425 850 425
i 3 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 1791
i 4 1 1 0 1 425 850 425
i 4 1 1 0 1 425 850 484
i 1 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 1275 2550 2665
i 2 1 1 0 1 165 330 165
i 1 1 1 0 1 425 850 425
i 3 1 1 0 1 425 850 812
i 1 1 1 0 1 1275 2550 3652
i 3 1 1 0 1 425 850 1553
i 2 1 1 0 1 1275 2550 2354
i 3 1 1 0 1 250 500 250
i 2 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 3719
i 1 1 1 0 1 425 850 425
i 1 1 1 0 1 1275 2550 1994
i 2 1 1 0 1 850 1700 1735
i 1 1 1 0 1 425 850 425
i 3 1 1 0 1 425 850 425
i 1 1 1 0 1 425 2550 1687
i 4 1 1 0 1 250 500 329
i 3 1 1 0 1 1275 2550 3277
i 3 1 1 0 1 425 850 965
i 1 1 1 0 1 250 500 250
i 2 1 1 0 1 1275 2550 3213
i 1 1 1 0 1 1275 2550 4816
i 4 1 1 0 1 425 850 919
i 2 1 1 0 1 425 1700 425
i 2 1 1 0 1 425 850 425
i 1 1 1 0 1 1275 2550 2377
i 4 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 2550 5100 3240
i 1 1 1 0 1 500 1000 500
i 3 1 1 0 1 425 850 425
i 3 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 425
i 4 1 1 0 1 850 1700 850
i 3 1 1 0 1 250 500 250
i 4 1 1 0 1 1275 2550 4161
i 3 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 5079
i 3 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 250 500 906
i 3 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 1275 2550 4835
i 2 1 1 0 1 850 1700 1917
i 3 1 1 0 1 250 500 250
i 2 1 1 0 1 1275 2550 4320
i 1 1 1 0 1 850 1700 3325
i 2 1 1 0 1 250 500 250
i 2 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 850 1700 3214
i 4 1 1 0 1 425 850 1524
i 2 1 1 0 1 165 330 165
i 4 1 1 0 1 1275 2550 4823
i 4 1 1 0 1 1275 2550 1324
i 3 1 1 0 1 425 850 1102
i 4 1 1 0 1 250 500 818
i 3 1 1 0 1 1275 2550 4209
i 3 1 1 0 1 425 850 425
i 4 1 1 0 1 165 330 165
i 1 1 1 0 1 425 850 1324
i 3 1 1 0 1 500 1000 589
i 2 1 1 0 1 165 330 165
i 3 1 1 0 1 425 850 487
i 4 1 1 0 1 1275 2550 3197
i 1 1 1 0 1 165 330 391
i 2 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 425 850 425
i 2 1 1 0 1 250 500 250
i 3 1 1 0 1 165 330 165
i 3 1 1 0 1 425 850 425
i 1 1 1 0 1 2125 4250 7430
i 2 1 1 0 1 425 850 1226
i 3 1 1 0 1 2975 5950 2975
i 4 1 1 0 1 250 500 250
i 2 1 1 0 1 425 850 1059
i 3 1 1 0 1 425 850 1301
i 3 1 1 0 1 425 850 877
i 1 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 425
i 1 1 1 0 1 425 850 425
i 1 1 1 0 1 250 500 250
i 3 1 1 0 1 1275 2550 2498
i 2 1 1 0 1 1275 2550 2393
i 2 1 1 0 1 1275 2550 3469
i 1 1 1 0 1 425 850 1449
i 2 1 1 0 1 250 500 250
i 1 1 1 0 1 850 1700 1426
i 2 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 1700 3400 1700
i 4 1 1 0 1 250 500 250
i 2 1 1 0 1 250 500 895
i 1 1 1 0 1 425 850 1583
i 1 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 2125 4250 2125
i 4 1 1 0 1 425 850 425
i 2 1 1 0 1 425 850 425
i 2 1 1 0 1 425 850 425
i 3 1 1 0 1 165 330 165
i 4 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 250 500 250
i 1 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 500 1000 500
i 4 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 425 850 425
i 2 1 1 0 1 250 500 250
i 3 1 1 0 1 165 330 165
i 4 1 1 0 1 1700 3400 1700
i 3 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 425 850 425
i 1 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 425 850 425
i 4 1 1 0 1 425 850 425
i 1 1 1 0 1 425 850 425
i 3 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 250 500 250
i 4 1 1 0 1 425 850 425
i 1 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 250 500 250
i 4 1 1 0 1 425 850 425
i 1 1 1 0 1 425 850 425
i 3 1 1 0 1 425 850 425
i 1 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 250 500 250
i 1 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 425
i 2 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 1700 3400 1700
i 2 1 1 0 1 425 850 425
i 2 1 1 0 1 250 500 250
i 2 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 250 500 250
i 2 1 1 0 1 165 330 165
i 2 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 165 330 165
i 3 1 1 0 1 1700 3400 1700
i 2 1 1 0 1 425 850 425
i 2 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 425 850 425
i 3 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 1700 3400 1700
i 4 1 1 0 1 425 850 425
i 1 1 1 0 1 425 850 425
i 3 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 425
i 3 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 250 500 250
i 1 1 1 0 1 165 330 165
i 1 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 425 850 425
i 3 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 165 330 165
i 2 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 425 850 425
i 4 1 1 0 1 425 850 425
i 1 1 1 0 1 250 500 250
i 1 1 1 0 1 425 850 425
i 3 1 1 0 1 165 330 165
i 1 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 250 500 250
i 4 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 425 850 425
i 1 1 1 0 1 425 850 425
i 1 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 250 500 250
i 4 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 425
i 2 1 1 0 1 2550 6800 2550
i 4 1 1 0 1 1275 5100 1275
i 4 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 250 500 250
i 1 1 1 0 1 1275 5550 1275
i 3 1 1 0 1 425 850 425
i 4 1 1 0 1 425 1700 425
i 2 1 1 0 1 425 850 425
i 3 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 1700 3400 1700
i 3 1 1 0 1 850 1700 850
i 3 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 425
i 2 1 1 0 1 250 500 250
i 1 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 850 1700 850
i 4 1 1 0 1 165 330 165
i 2 1 1 0 1 850 1700 850
i 4 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 250 500 250
k 13000 1
k 13000 1
k 13000 1
k 13000 1
k 36000 3
k 36000 3
k 36000 3
k 36000 3
k 36000 3
