p 6 219 9 1 2 10000 54
i 0 1 1 0 2 510 1275 1179
i 0 1 1 0 2 765 765 765
i 0 1 1 0 2 765 765 765
i 0 1 1 0 2 255 255 255
i 0 1 1 0 2 765 765 765
i 0 1 1 0 2 510 510 510
i 0 1 1 0 2 99 99 99
i 0 1 1 0 2 99 99 99
i 0 1 1 0 2 255 255 255
i 1 1 1 0 1 765 1530 765
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 1656
i 4 1 1 0 1 765 1530 765
i 2 3 3 0 1 765 1530 765
i 3 2 2 0 1 255 510 927
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 510 1020 510
i 2 3 3 0 1 255 510 302
i 1 1 1 0 1 765 1530 765
i 1 1 1 0 1 150 300 150
i 3 2 2 0 1 765 1530 2152
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 510 1530 510
i 1 1 1 0 1 510 1020 1371
i 4 1 1 0 1 99 198 363
i 4 1 1 0 1 300 600 300
i 2 3 3 0 1 765 1530 765
i 3 2 2 0 1 150 300 150
i 4 1 1 0 1 255 510 910
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 702
i 1 1 1 0 1 255 510 352
i 3 2 2 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 150 300 574
i 1 1 1 0 1 1530 3060 4088
i 3 2 2 0 1 255 510 551
i 3 2 2 0 1 255 510 494
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 765 1530 2318
i 3 2 2 0 1 255 510 282
i 4 1 1 0 1 765 1530 1143
i 2 3 3 0 1 255 510 659
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 765 1530 2196
i 3 2 2 0 1 255 510 641
i 3 2 2 0 1 255 510 407
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 765 1530 2000
i 1 1 1 0 1 510 1020 1499
i 4 1 1 0 1 765 1530 2671
i 1 1 1 0 1 765 1530 765
i 2 3 3 0 1 510 1020 510
i 4 1 1 0 1 255 510 991
i 4 1 1 0 1 1020 2040 3106
i 4 1 1 0 1 255 510 402
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 255 510 983
i 2 3 3 0 1 150 300 298
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 2544
i 3 2 2 0 1 255 510 517
i 4 1 1 0 1 150 300 150
i 2 3 3 0 1 255 510 987
i 3 2 2 0 1 510 1020 510
i 2 3 3 0 1 255 510 1019
i 3 2 2 0 1 765 1530 765
i 3 2 2 0 1 255 510 734
i 3 2 2 0 1 255 510 255
i 3 2 2 0 1 765 1530 1900
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 255 510 886
i 3 2 2 0 1 255 510 528
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 510 1020 510
i 1 1 1 0 1 765 1530 765
i 4 1 1 0 1 150 300 296
i 2 3 3 0 1 510 1020 510
i 2 3 3 0 1 765 1530 765
i 1 1 1 0 1 150 300 235
i 4 1 1 0 1 510 1020 510
i 3 2 2 0 1 255 510 255
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 150 300 150
i 3 2 2 0 1 99 198 310
i 1 1 1 0 1 255 510 886
i 4 1 1 0 1 765 1530 765
i 4 1 1 0 1 510 1020 1108
i 4 1 1 0 1 255 510 255
i 4 1 1 0 1 510 1020 510
i 3 2 2 0 1 510 1020 1516
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 255 1020 988
i 3 2 2 0 1 765 1530 765
i 3 2 2 0 1 255 510 255
i 3 2 2 0 1 765 1530 1453
i 1 1 1 0 1 510 1020 1135
i 3 2 2 0 1 150 300 387
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 255 510 975
i 4 1 1 0 1 99 198 255
i 4 1 1 0 1 255 510 533
i 2 3 3 0 1 255 510 403
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 150 300 153
i 1 1 1 0 1 255 510 756
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 1020 2040 1020
i 4 1 1 0 1 255 510 255
i 4 1 1 0 1 1020 2040 1020
i 4 1 1 0 1 1020 2040 1020
i 4 1 1 0 1 765 1530 2764
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 510 1020 510
i 3 2 2 0 1 765 1530 765
i 4 1 1 0 1 765 1530 765
i 4 1 1 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 1 1 1 0 1 255 510 975
i 2 3 3 0 1 765 1530 765
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 510 1020 510
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 765 1530 765
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 765 1530 765
i 1 1 1 0 1 510 1020 510
i 3 2 2 0 1 255 1020 255
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 150 300 150
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 510 1020 510
i 2 3 3 0 1 765 1530 765
i 3 2 2 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 765 1530 765
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 300 600 300
i 2 3 3 0 1 510 1020 510
i 2 3 3 0 1 765 1530 765
i 2 3 3 0 1 150 300 150
i 4 1 1 0 1 510 1020 510
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 510 1020 510
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 765 1530 765
i 4 1 1 0 1 255 510 255
i 2 3 3 0 1 300 600 300
i 1 1 1 0 1 765 1530 765
i 4 1 1 0 1 765 1530 765
i 1 1 1 0 1 255 510 255
