p 6 231 8 1 2 10000 54
i 0 1 1 0 1 765 765 765
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 765 765 765
i 0 1 1 0 1 150 150 150
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 765 765 765
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 510 510 510
i 0 1 1 0 1 765 765 765
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 765 765 765
i 4 1 1 0 1 765 1530 765
i 3 1 1 0 1 255 510 412
i 4 1 1 0 1 255 510 502
i 4 1 1 0 1 765 1530 1445
i 1 1 1 0 1 99 198 121
i 1 1 1 0 1 510 1020 510
i 2 1 1 0 1 765 1530 765
i 4 1 1 0 1 1530 3060 1766
i 3 1 1 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 2 1 1 0 1 765 1530 1500
i 2 1 1 0 1 765 1530 765
i 2 1 1 0 1 255 510 339
i 2 1 1 0 1 765 1530 1111
i 1 1 1 0 1 255 510 255
i 3 1 1 0 1 765 1530 1265
i 2 1 1 0 1 255 510 471
i 2 1 1 0 1 765 1530 765
i 2 1 1 0 1 510 1020 510
i 3 1 1 0 1 255 510 298
i 3 1 1 0 1 510 1020 629
i 2 1 1 0 1 510 1020 715
i 4 1 1 0 1 765 1530 856
i 1 1 1 0 1 150 300 150
i 4 1 1 0 1 510 1020 510
i 1 1 1 0 1 510 1020 695
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 4 1 1 0 1 255 510 468
i 3 1 1 0 1 510 1020 510
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 2 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 2 1 1 0 1 765 1530 1324
i 1 1 1 0 1 255 510 455
i 1 1 1 0 1 765 1530 765
i 3 1 1 0 1 510 1020 772
i 2 1 1 0 1 255 510 255
i 2 1 1 0 1 765 1530 1396
i 2 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 1425
i 1 1 1 0 1 510 1020 510
i 2 1 1 0 1 255 510 271
i 1 1 1 0 1 765 1530 1431
i 4 1 1 0 1 255 510 505
i 2 1 1 0 1 765 1530 765
i 4 1 1 0 1 255 510 255
i 4 1 1 0 1 510 1020 665
i 4 1 1 0 1 255 510 394
i 3 1 1 0 1 255 510 310
i 3 1 1 0 1 255 510 255
i 2 1 1 0 1 510 1020 510
i 4 1 1 0 1 765 1530 1128
i 2 1 1 0 1 255 510 352
i 1 1 1 0 1 255 510 409
i 4 1 1 0 1 510 1020 510
i 1 1 1 0 1 510 1020 510
i 2 1 1 0 1 1020 2040 1302
i 4 1 1 0 1 765 1530 765
i 2 1 1 0 1 150 300 150
i 4 1 1 0 1 765 1530 765
i 1 1 1 0 1 255 510 312
i 3 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 348
i 4 1 1 0 1 765 1530 1456
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 765 1530 765
i 1 1 1 0 1 255 510 255
i 2 1 1 0 1 255 510 255
i 4 1 1 0 1 765 1530 1056
i 2 1 1 0 1 255 510 373
i 1 1 1 0 1 150 300 296
i 4 1 1 0 1 255 510 432
i 1 1 1 0 1 255 510 255
i 3 1 1 0 1 510 1020 841
i 3 1 1 0 1 150 300 175
i 4 1 1 0 1 1020 2040 1020
i 2 1 1 0 1 765 1530 968
i 1 1 1 0 1 765 1530 765
i 2 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 1096
i 4 1 1 0 1 510 1020 783
i 2 1 1 0 1 255 510 255
i 2 1 1 0 1 300 600 300
i 2 1 1 0 1 150 300 168
i 1 1 1 0 1 510 1020 510
i 2 1 1 0 1 150 300 150
i 4 1 1 0 1 765 1530 765
i 3 1 1 0 1 255 510 474
i 2 1 1 0 1 255 510 433
