p 6 231 8 1 2 10000 54
i 0 1 1 0 1 765 765 765
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 765 765 765
i 0 1 1 0 1 150 150 150
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 765 765 765
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 510 510 510
i 0 1 1 0 1 765 765 765
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 765 765 765
i 4 1 1 0 1 255 510 470
i 3 1 1 0 1 765 1530 848
i 3 1 1 0 1 510 1020 1005
i 4 1 1 0 1 510 1020 510
i 1 1 1 0 1 255 510 438
i 2 1 1 0 1 99 198 99
i 3 1 1 0 1 255 510 469
i 1 1 1 0 1 510 1020 653
i 4 1 1 0 1 255 510 255
i 4 1 1 0 1 510 1020 510
i 4 1 1 0 1 765 1530 1197
i 4 1 1 0 1 510 1020 510
i 4 1 1 0 1 255 510 255
i 4 1 1 0 1 1020 2040 1748
i 3 1 1 0 1 510 1020 510
i 2 1 1 0 1 255 510 439
i 4 1 1 0 1 150 300 174
i 3 1 1 0 1 255 510 420
i 4 1 1 0 1 510 1020 595
i 2 1 1 0 1 300 600 300
i 1 1 1 0 1 765 1530 1265
i 2 1 1 0 1 150 300 202
i 2 1 1 0 1 765 1530 984
i 1 1 1 0 1 255 510 425
i 4 1 1 0 1 765 1530 765
i 1 1 1 0 1 255 510 255
i 3 1 1 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 2 1 1 0 1 1020 2040 1020
i 4 1 1 0 1 510 1020 880
i 2 1 1 0 1 765 1530 880
i 4 1 1 0 1 255 510 457
i 2 1 1 0 1 255 510 346
i 3 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 3 1 1 0 1 510 1020 510
i 2 1 1 0 1 255 510 271
i 1 1 1 0 1 150 300 150
i 2 1 1 0 1 765 1530 923
i 4 1 1 0 1 765 1530 765
i 2 1 1 0 1 1020 2040 1020
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 3 1 1 0 1 255 510 507
i 1 1 1 0 1 765 1530 800
i 4 1 1 0 1 255 510 361
i 1 1 1 0 1 255 510 364
i 2 1 1 0 1 255 510 430
i 2 1 1 0 1 255 510 255
i 3 1 1 0 1 255 510 400
i 1 1 1 0 1 510 1020 510
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 255 510 451
i 2 1 1 0 1 255 510 336
i 2 1 1 0 1 255 510 465
i 3 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 416
i 3 1 1 0 1 510 1020 510
i 3 1 1 0 1 765 1530 992
i 4 1 1 0 1 1530 3060 2501
i 2 1 1 0 1 300 600 557
i 2 1 1 0 1 510 1020 808
i 3 1 1 0 1 255 510 342
i 3 1 1 0 1 510 1020 705
i 1 1 1 0 1 255 510 465
i 2 1 1 0 1 255 510 255
i 2 1 1 0 1 765 1530 996
i 2 1 1 0 1 510 1020 567
i 1 1 1 0 1 150 300 198
i 3 1 1 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 2 1 1 0 1 255 510 435
i 2 1 1 0 1 150 300 230
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 468
i 2 1 1 0 1 255 510 255
i 4 1 1 0 1 765 1530 795
i 4 1 1 0 1 255 510 344
i 3 1 1 0 1 510 1020 510
i 4 1 1 0 1 765 1530 765
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 3 1 1 0 1 510 1020 543
i 4 1 1 0 1 255 510 255
i 2 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 268
i 1 1 1 0 1 510 1020 510
i 1 1 1 0 1 765 1530 765
i 1 1 1 0 1 765 1530 775
i 2 1 1 0 1 765 1530 1236
i 1 1 1 0 1 255 510 255
i 3 1 1 0 1 255 510 255
