p 6 50 1 1 2 1000 36
i 1 2 2 0 1 10 20 19
i 4 1 1 0 0 10 20 10
i 4 1 1 0 0 40 80 40
i 2 1 1 0 0 20 40 20
i 2 2 2 1 0 10 20 20
i 4 1 1 0 1 10 20 10
i 3 1 1 0 1 10 20 10
i 3 2 2 0 1 10 20 15
i 4 1 1 0 0 10 20 10
i 4 1 1 0 1 10 20 18
i 3 2 2 0 1 30 60 41
i 3 2 2 1 0 10 20 10
i 3 1 1 0 0 40 80 40
i 3 1 1 0 1 20 40 20
i 1 1 1 0 1 10 20 10
i 1 1 1 0 0 10 20 10
i 3 1 1 0 0 20 40 38
i 2 2 2 1 0 20 40 20
i 3 1 1 0 0 20 40 32
i 0 1 1 0 1 10 20 18
i 3 1 1 0 0 20 40 20
i 1 2 2 1 0 40 80 40
i 4 1 5 0 0 30 60 45
i 1 2 2 1 0 20 40 20
i 2 2 2 1 0 20 40 20
i 2 2 2 1 0 10 20 12
i 2 2 2 1 0 20 40 20
i 2 2 2 1 0 30 60 48
i 2 2 2 1 0 30 60 30
i 0 1 1 0 0 20 40 27
i 1 1 1 0 1 10 20 10
i 0 1 1 0 0 40 80 73
i 3 1 1 0 1 10 20 18
i 2 2 2 0 1 40 80 76
i 1 2 2 1 0 10 20 10
i 0 1 1 0 0 20 40 34
i 2 1 1 0 0 30 60 30
i 0 1 1 0 1 30 60 57
i 4 1 1 0 0 20 40 29
i 1 1 1 0 1 30 60 54
i 1 1 1 0 0 20 40 20
i 3 1 1 0 1 10 20 10
i 2 1 1 0 0 30 60 30
i 4 1 1 0 0 10 20 10
i 3 1 1 0 0 20 40 37
i 2 1 1 0 0 10 20 14
i 1 1 1 0 1 20 40 32
i 1 1 1 0 0 20 40 20
i 2 1 1 0 0 10 20 10
i 3 1 1 0 0 10 20 10
k 96 1
