p 6 25 1 1 2 1000 22
i 2 1 1 0 0 10 20 20
i 2 1 1 0 0 20 40 40
i 2 1 1 0 0 30 60 60
i 2 1 1 0 0 10 20 20
i 2 1 1 0 0 20 40 40
i 2 1 1 0 0 20 40 40
i 2 1 1 0 0 10 20 20
i 2 1 1 0 0 20 40 40
i 2 1 1 0 0 10 20 20
i 2 1 1 0 0 20 40 40
i 2 1 1 0 0 10 20 20
i 2 1 1 0 0 40 80 80
i 2 1 1 0 0 20 40 40
i 0 2 2 1 0 30 60 56
i 2 1 1 0 0 20 40 40
i 2 1 1 0 0 40 80 80
i 2 1 1 0 0 20 40 40
i 2 1 1 0 0 10 20 20
i 0 1 1 0 0 20 40 33
i 2 1 1 0 0 20 40 40
i 2 1 1 0 0 40 80 80
i 2 1 1 0 0 30 60 60
i 2 1 1 0 0 10 20 20
i 2 1 1 0 0 20 40 40
i 1 1 1 0 0 40 80 40
k 96 1
