p 6 50 1 1 2 1000 36
i 0 1 1 0 1 10 20 10
i 2 1 1 0 0 10 20 17
i 4 1 1 0 1 10 20 10
i 3 1 1 0 0 10 20 10
i 2 1 1 0 0 10 20 10
i 1 2 2 1 0 40 80 40
i 4 1 1 0 0 10 20 20
i 2 1 1 0 0 20 40 20
i 3 1 1 0 0 20 40 20
i 4 1 1 0 0 10 20 10
i 0 1 1 0 0 20 40 23
i 3 1 1 0 0 20 40 31
i 2 2 2 1 0 20 40 20
i 1 1 1 0 1 10 20 18
i 3 1 1 0 1 10 20 10
i 4 1 1 0 0 10 20 10
i 3 2 2 1 0 10 20 10
i 2 2 2 1 0 20 40 20
i 3 2 2 0 1 30 60 30
i 1 1 1 0 1 30 60 30
i 2 1 1 0 0 30 60 30
i 1 2 2 1 0 10 20 10
i 4 1 5 0 0 30 60 30
i 1 1 1 0 1 10 20 10
i 3 1 1 0 0 40 80 58
i 3 1 1 0 0 20 40 25
i 3 2 2 0 1 10 20 10
i 4 1 1 0 0 40 80 73
i 0 1 1 0 1 30 60 30
i 2 2 2 1 0 30 60 39
i 1 2 2 1 0 20 40 20
i 2 2 2 1 0 10 20 10
i 3 1 1 0 0 20 40 31
i 0 1 1 0 0 40 80 47
i 4 1 1 0 1 10 20 10
i 2 1 1 0 0 30 60 30
i 1 1 1 0 1 20 40 30
i 3 1 1 0 1 10 20 10
i 2 2 2 1 0 10 20 10
i 2 2 2 1 0 30 60 30
i 2 2 2 1 0 20 40 20
i 0 1 1 0 0 20 40 36
i 1 1 1 0 0 10 20 14
i 2 2 2 0 1 40 80 51
i 1 2 2 0 1 10 20 10
i 3 1 1 0 1 20 40 30
i 1 1 1 0 0 20 40 28
i 1 1 1 0 0 20 40 34
i 4 1 1 0 0 20 40 20
i 3 1 1 0 1 10 20 13
k 96 1
