p 6 25 1 1 2 1000 22
i 1 2 2 1 0 20 40 25
i 1 1 1 0 0 20 40 37
i 0 2 2 1 0 30 60 51
i 1 1 1 0 0 10 20 15
i 3 1 1 0 0 20 40 20
i 3 1 1 0 0 10 20 14
i 1 1 1 0 0 40 80 79
i 4 1 1 0 1 20 40 20
i 0 1 1 0 0 20 40 23
i 3 1 1 0 0 10 20 12
i 2 2 2 1 0 30 60 30
i 4 1 1 0 0 30 60 32
i 4 1 1 0 1 20 40 20
i 4 1 1 0 1 10 20 10
i 4 1 1 0 0 20 40 20
i 1 1 1 0 0 40 80 40
i 2 2 2 0 1 40 80 40
i 3 1 1 0 1 10 20 10
i 1 1 1 0 0 10 20 10
i 2 1 1 0 0 20 40 20
i 3 1 1 0 1 10 20 17
i 2 1 1 0 0 20 40 32
i 2 1 1 0 1 40 80 77
i 1 2 2 1 0 20 40 20
i 3 1 1 0 0 20 40 34
k 96 1
