p 6 25 1 1 2 1000 22
i 2 2 2 0 1 40 80 59
i 4 1 1 0 1 10 20 10
i 1 2 2 1 0 40 80 46
i 3 1 1 0 0 20 40 28
i 2 2 2 1 0 20 40 20
i 3 1 1 0 0 20 40 35
i 4 1 1 0 0 10 20 16
i 4 1 1 0 0 10 20 10
i 2 2 2 1 0 10 20 10
i 3 1 1 0 0 10 20 10
i 2 1 1 0 0 10 20 10
i 2 1 1 0 0 10 20 10
i 3 1 1 0 1 30 60 40
i 2 2 2 1 0 20 40 23
i 0 1 1 0 0 10 20 18
i 4 1 1 0 0 40 80 57
i 4 1 1 0 0 20 40 20
i 1 2 2 0 1 20 40 20
i 1 2 2 0 1 10 20 20
i 2 2 2 0 1 10 20 10
i 4 1 1 0 0 10 20 12
i 0 1 1 0 0 30 60 44
i 2 1 1 0 0 10 20 19
i 4 1 1 0 1 20 40 35
i 3 2 2 1 0 20 40 34
k 96 1
