p 6 25 1 1 2 1000 22
i 1 1 1 0 0 40 80 40
i 4 1 1 0 1 20 40 20
i 3 1 1 0 0 20 40 21
i 0 1 1 0 0 20 40 27
i 2 2 2 0 1 40 80 56
i 4 1 1 0 0 30 60 30
i 1 1 1 0 0 40 80 61
i 2 1 1 0 0 20 40 35
i 1 2 2 1 0 20 40 22
i 1 1 1 0 0 20 40 23
i 2 1 1 0 0 20 40 20
i 0 2 2 1 0 30 60 52
i 3 1 1 0 0 10 20 14
i 3 1 1 0 1 10 20 10
i 4 1 1 0 1 10 20 10
i 3 1 1 0 0 10 20 11
i 1 1 1 0 0 10 20 10
i 1 2 2 1 0 20 40 20
i 2 2 2 1 0 30 60 42
i 4 1 1 0 1 20 40 22
i 3 1 1 0 1 10 20 14
i 2 1 1 0 1 40 80 40
i 3 1 1 0 0 20 40 20
i 4 1 1 0 0 20 40 34
i 1 1 1 0 0 10 20 20
k 96 1
