p 6 25 1 1 2 1000 22
i 1 2 2 1 0 20 40 20
i 1 1 1 0 0 10 20 10
i 3 1 1 0 0 20 40 20
i 0 2 2 1 0 30 60 57
i 2 1 1 0 1 40 80 75
i 3 1 1 0 0 20 40 20
i 4 1 1 0 1 20 40 23
i 2 1 1 0 0 20 40 20
i 1 1 1 0 0 20 40 36
i 2 2 2 0 1 40 80 40
i 4 1 1 0 0 20 40 34
i 3 1 1 0 1 10 20 11
i 4 1 1 0 1 10 20 10
i 3 1 1 0 0 10 20 10
i 0 1 1 0 0 20 40 34
i 1 2 2 1 0 20 40 27
i 3 1 1 0 0 10 20 10
i 4 1 1 0 0 30 60 30
i 2 2 2 1 0 30 60 30
i 1 1 1 0 0 10 20 15
i 1 1 1 0 0 40 80 40
i 2 1 1 0 0 20 40 20
i 3 1 1 0 1 10 20 13
i 4 1 1 0 1 20 40 20
i 1 1 1 0 0 40 80 50
k 96 1
