p 6 25 1 1 2 1000 22
i 2 2 2 1 0 10 20 10
i 1 2 2 1 0 40 80 79
i 1 2 2 0 1 10 20 10
i 2 2 2 0 1 10 20 10
i 2 2 2 0 1 40 80 40
i 4 1 1 0 0 10 20 10
i 4 1 1 0 0 40 80 40
i 2 1 1 0 0 10 20 14
i 3 1 1 0 1 30 60 30
i 4 1 1 0 1 20 40 22
i 4 1 1 0 0 10 20 18
i 3 1 1 0 0 20 40 29
i 2 1 1 0 0 10 20 10
i 2 2 2 1 0 20 40 20
i 2 1 1 0 0 10 20 18
i 4 1 1 0 0 20 40 29
i 4 1 1 0 1 10 20 10
i 1 2 2 0 1 20 40 30
i 0 1 1 0 0 30 60 41
i 3 1 1 0 0 10 20 10
i 0 1 1 0 0 10 20 10
i 3 1 1 0 0 20 40 20
i 2 2 2 1 0 20 40 20
i 4 1 1 0 0 10 20 10
i 3 2 2 1 0 20 40 20
k 96 1
