p 6 283 8 1 2 10000 63
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 990 990 990
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 330 330 330
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 2125 2125 2125
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 495 495 495
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 910 910 910
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 2125 2125 2125
i 0 1 1 0 1 915 915 915
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 330 330 330
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 1700 1700 1700
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 2125 2125 2125
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 500 500 500
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 495 495 495
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 500 500 500
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 580 1740 1077
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 1 1 1 0 1 1275 2550 2233
i 1 1 1 0 1 495 990 495
i 2 1 1 0 1 425 850 425
i 4 1 1 0 1 425 850 529
i 3 1 1 0 1 1275 2550 2435
i 1 1 1 0 1 425 850 749
i 4 1 1 0 1 1275 2550 1392
i 3 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 425 850 425
i 2 1 1 0 1 425 850 425
i 2 1 1 0 1 425 850 425
i 3 1 1 0 1 2125 4250 2125
i 3 1 1 0 1 425 850 741
i 4 1 1 0 1 500 1000 801
i 1 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 669
i 2 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 693
i 3 1 1 0 1 425 850 425
i 3 1 1 0 1 250 500 250
i 3 1 1 0 1 425 850 756
i 3 1 1 0 1 660 1320 999
i 1 1 1 0 1 425 850 679
i 1 1 1 0 1 1275 2550 1467
i 1 1 1 0 1 425 850 428
i 2 1 1 0 1 1275 2550 1606
i 4 1 1 0 1 850 1700 850
i 4 1 1 0 1 1275 2550 2408
i 2 1 1 0 1 250 500 267
i 2 1 1 0 1 1275 2550 1668
i 1 1 1 0 1 990 1980 1935
i 3 1 1 0 1 250 500 307
i 2 1 1 0 1 425 850 481
i 1 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 500 1000 500
i 1 1 1 0 1 425 850 587
i 3 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 250 500 250
i 3 1 1 0 1 1275 2550 1623
i 1 1 1 0 1 1275 2550 1885
i 4 1 1 0 1 425 850 799
i 2 1 1 0 1 425 850 596
i 2 1 1 0 1 425 850 771
i 2 1 1 0 1 425 850 487
i 3 1 1 0 1 425 850 558
i 2 1 1 0 1 425 850 425
i 4 1 1 0 1 425 850 425
i 1 1 1 0 1 425 850 425
i 4 1 1 0 1 250 500 405
i 3 1 1 0 1 1275 2550 1955
i 1 1 1 0 1 425 850 497
i 3 1 1 0 1 495 990 552
i 3 1 1 0 1 250 500 341
i 4 1 1 0 1 2550 5100 2550
i 3 1 1 0 1 425 850 811
i 3 1 1 0 1 1275 2550 1934
i 2 1 1 0 1 425 850 425
i 2 1 1 0 1 1275 2550 1318
i 2 1 1 0 1 250 500 494
i 2 1 1 0 1 425 850 753
i 3 1 1 0 1 425 850 425
i 3 1 1 0 1 250 500 366
i 1 1 1 0 1 1275 2550 1611
i 2 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 425 850 717
i 1 1 1 0 1 425 850 563
i 4 1 1 0 1 425 850 425
i 1 1 1 0 1 850 1700 850
i 3 1 1 0 1 425 850 425
i 2 1 1 0 1 1250 2500 1298
i 3 1 1 0 1 1275 2550 1384
i 2 1 1 0 1 425 850 425
i 4 1 1 0 1 425 850 425
i 3 1 1 0 1 1275 2550 1730
i 4 1 1 0 1 250 500 250
i 3 1 1 0 1 850 1700 895
i 2 1 1 0 1 425 850 559
i 3 1 1 0 1 1275 2550 2086
i 4 1 1 0 1 425 850 425
i 3 1 1 0 1 425 850 425
i 3 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 714
i 1 1 1 0 1 910 1820 1159
i 4 1 1 0 1 425 850 425
i 1 1 1 0 1 1275 2550 1331
i 4 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 1275 2550 2325
i 3 1 1 0 1 500 1000 500
i 2 1 1 0 1 425 850 425
i 4 1 1 0 1 425 850 425
i 2 1 1 0 1 165 330 165
i 3 1 1 0 1 250 500 250
i 4 1 1 0 1 425 850 445
i 1 1 1 0 1 425 850 522
i 2 1 1 0 1 425 850 425
i 1 1 1 0 1 580 1160 845
i 2 1 1 0 1 425 850 726
i 1 1 1 0 1 425 850 542
i 1 1 1 0 1 660 1320 660
i 2 1 1 0 1 425 850 485
i 4 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 425 850 425
i 1 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 637
i 4 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 250 500 256
i 1 1 1 0 1 250 500 250
i 4 1 1 0 1 250 500 422
i 2 1 1 0 1 580 1160 580
i 1 1 1 0 1 425 850 833
i 1 1 1 0 1 425 850 425
i 4 1 1 0 1 500 1000 500
i 2 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 425
i 2 1 1 0 1 425 850 425
i 1 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 425 850 425
i 2 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 850 1700 850
i 1 1 1 0 1 425 850 425
i 2 1 1 0 1 425 850 425
i 2 1 1 0 1 425 850 425
i 4 1 1 0 1 425 850 425
i 2 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 330 660 330
i 3 1 1 0 1 425 850 425
i 1 1 1 0 1 250 500 250
i 4 1 1 0 1 580 1160 580
i 1 1 1 0 1 250 500 250
i 4 1 1 0 1 1700 3400 1700
i 2 1 1 0 1 425 850 425
i 1 1 1 0 1 250 500 250
