p 6 237 9 1 2 10000 75
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1700 1700 1700
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 425 850 703
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 250 250 250
i 4 1 1 0 1 500 1000 1906
i 1 1 1 0 1 425 850 863
i 4 1 1 0 1 165 330 165
i 1 1 1 0 1 425 850 425
i 2 1 1 0 1 425 850 1693
i 4 1 1 0 1 165 330 441
i 3 1 1 0 1 250 500 875
i 2 1 1 0 1 425 850 920
i 2 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 4003
i 1 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 472
i 3 1 1 0 1 425 850 428
i 3 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 1275 2550 1528
i 1 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 1275 2550 1275
i 1 1 1 0 1 425 850 425
i 1 1 1 0 1 425 850 1275
i 1 1 1 0 1 425 850 952
i 2 1 1 0 1 425 850 667
i 2 1 1 0 1 165 330 342
i 4 1 1 0 1 250 500 250
i 4 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 425 850 1460
i 4 1 1 0 1 1700 3400 1700
i 4 1 1 0 1 1275 2550 3886
i 3 1 1 0 1 425 850 425
i 2 1 1 0 1 165 330 165
i 4 1 1 0 1 250 500 341
i 3 1 1 0 1 425 850 425
i 3 1 1 0 1 165 330 378
i 3 1 1 0 1 425 850 1296
i 1 1 1 0 1 1275 2550 4569
i 2 1 1 0 1 250 500 250
i 4 1 1 0 1 425 850 425
i 3 1 1 0 1 425 850 909
i 4 1 1 0 1 1275 2550 3920
i 2 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 425 850 720
i 1 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 1275 2550 3433
i 1 1 1 0 1 1275 2550 4497
i 3 1 1 0 1 1275 2550 2410
i 4 1 1 0 1 1275 2550 1402
i 3 1 1 0 1 165 330 503
i 1 1 1 0 1 425 850 685
