p 6 237 9 1 2 10000 75
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 250 250 250
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1700 1700 1700
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 425 850 703
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 850 850 850
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 165 165 165
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 425 425 425
i 0 1 1 0 1 1275 1275 1275
i 0 1 1 0 1 250 250 250
i 2 1 1 0 1 425 850 425
i 3 1 1 0 1 425 850 430
i 2 1 1 0 1 1700 3400 4710
i 3 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 1275 2550 1897
i 2 1 1 0 1 425 850 425
i 2 1 1 0 1 250 500 580
i 2 1 1 0 1 250 500 605
i 4 1 1 0 1 1275 2550 2472
i 4 1 1 0 1 1275 2550 2971
i 1 1 1 0 1 165 330 490
i 1 1 1 0 1 425 850 425
i 1 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 250 500 250
i 1 1 1 0 1 425 850 425
i 3 1 1 0 1 1275 2550 1275
i 3 1 1 0 1 425 850 1585
i 4 1 1 0 1 425 850 1547
i 4 1 1 0 1 850 1700 850
i 1 1 1 0 1 1275 2550 1403
i 3 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 2142
i 3 1 1 0 1 165 330 165
i 3 1 1 0 1 425 850 1424
i 4 1 1 0 1 425 850 1322
i 1 1 1 0 1 425 850 445
i 4 1 1 0 1 165 330 165
i 3 1 1 0 1 1275 2550 4334
i 1 1 1 0 1 1275 2550 1785
i 2 1 1 0 1 250 500 250
i 4 1 1 0 1 425 850 425
i 3 1 1 0 1 1275 5100 1275
i 4 1 1 0 1 1275 2550 3420
i 1 1 1 0 1 1275 2550 2853
i 3 1 1 0 1 425 850 574
i 4 1 1 0 1 1275 2550 1275
i 2 1 1 0 1 1275 2550 1275
i 4 1 1 0 1 1275 2550 4272
i 1 1 1 0 1 1275 2550 1657
i 4 1 1 0 1 1275 2550 3363
i 1 1 1 0 1 250 500 250
i 3 1 1 0 1 425 850 425
i 4 1 1 0 1 425 850 425
i 4 1 1 0 1 1275 2550 5037
i 4 1 1 0 1 425 850 425
i 2 1 1 0 1 1275 2550 4928
