p 6 212 9 1 2 10000 81
i 3 2 2 0 1 150 300 150
i 2 3 3 0 1 765 1530 1267
i 3 2 2 0 1 150 300 408
i 2 3 3 0 1 765 1530 2179
i 1 1 1 0 1 510 1020 992
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 4 1 1 0 1 510 1020 510
i 2 3 3 0 1 765 1530 765
i 4 1 1 0 1 255 510 393
i 1 1 1 0 1 1530 3060 4174
i 2 3 3 0 1 765 1530 765
i 2 3 3 0 1 765 1530 2183
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 4 1 1 0 1 255 510 255
i 2 3 3 0 1 510 1020 510
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 281
i 4 1 1 0 1 255 510 296
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 787
i 4 1 1 0 1 510 1020 510
i 2 3 3 0 1 255 510 382
i 4 1 1 0 1 765 1530 765
i 3 2 2 0 1 150 300 338
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 510 1020 1494
i 3 2 2 0 1 510 1020 510
i 1 1 1 0 1 255 510 579
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 150 300 150
i 4 1 1 0 1 255 510 255
i 3 2 2 0 1 150 300 321
i 4 1 1 0 1 150 300 150
i 4 1 1 0 1 255 510 625
i 4 1 1 0 1 150 300 218
i 3 2 2 0 1 255 510 494
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 765 1530 1645
i 4 1 1 0 1 510 1020 1036
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 765 1530 2771
i 2 3 3 0 1 765 1530 765
i 4 1 1 0 1 765 1530 2248
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 617
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 255 510 567
i 4 1 1 0 1 510 1020 510
i 4 1 1 0 1 510 1020 1196
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 255 510 479
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 765 1530 2107
i 3 2 2 0 1 255 510 537
i 1 1 1 0 1 510 1020 510
i 3 2 2 0 1 1530 3060 1530
i 4 1 1 0 1 99 198 158
i 3 2 2 0 1 510 1020 510
i 3 2 2 0 1 765 1530 765
i 4 1 1 0 1 765 1530 765
i 3 2 2 0 1 510 1020 1595
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 150 300 150
i 1 1 1 0 1 255 510 504
i 2 3 3 0 1 255 510 765
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 510 1020 1784
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 765 1530 2968
i 2 3 3 0 1 255 510 679
i 1 1 1 0 1 510 1020 1832
i 1 1 1 0 1 765 1530 2759
i 3 2 2 0 1 765 1530 1946
i 3 2 2 0 1 765 1530 2997
i 1 1 1 0 1 765 1530 944
i 2 3 3 0 1 99 198 99
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 765 1530 1174
i 4 1 1 0 1 765 1530 765
i 2 3 3 0 1 255 510 301
i 2 3 3 0 1 510 1020 1633
i 3 2 2 0 1 1020 2040 1020
i 1 1 1 0 1 765 1530 765
i 4 1 1 0 1 765 1530 1212
i 2 3 3 0 1 255 510 951
i 4 1 1 0 1 765 1530 2798
i 4 1 1 0 1 765 1530 765
i 1 1 1 0 1 300 600 872
i 3 2 2 0 1 765 1530 765
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 765 1530 2277
i 1 1 1 0 1 255 510 503
i 4 1 1 0 1 765 1530 2204
i 4 1 1 0 1 255 510 255
i 2 3 3 0 1 255 1020 255
i 4 1 1 0 1 765 1530 1922
i 3 2 2 0 1 255 510 568
i 4 1 1 0 1 510 1020 635
i 1 1 1 0 1 765 1530 2766
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 268
i 4 1 1 0 1 255 510 932
i 2 3 3 0 1 765 1530 971
i 2 3 3 0 1 765 1530 765
i 3 2 2 0 1 765 1530 1635
i 3 2 2 0 1 255 510 465
i 3 2 2 0 1 150 300 246
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 510 1020 884
i 4 1 1 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 510 1020 1227
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 150 300 150
i 3 2 2 0 1 765 1530 765
i 3 2 2 0 1 255 510 472
i 4 1 1 0 1 255 510 557
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 765 1530 765
i 2 3 3 0 1 765 1530 765
i 3 2 2 0 1 765 1530 1420
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 255 510 268
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 300 600 300
i 4 1 1 0 1 765 1530 1139
i 1 1 1 0 1 765 2040 3744
i 2 3 3 0 1 765 1530 1471
i 4 1 1 0 1 1530 6120 1530
i 4 1 1 0 1 255 510 845
i 2 3 3 0 1 150 300 150
i 2 3 3 0 1 255 510 599
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 765 1530 765
i 1 1 1 0 1 510 1020 510
i 1 1 1 0 1 765 1530 765
i 1 1 1 0 1 510 1020 510
i 1 1 1 0 1 255 510 477
i 1 1 1 0 1 510 1020 510
i 2 3 3 0 1 765 1530 765
i 1 1 1 0 1 765 1530 2636
i 2 3 3 0 1 765 1530 897
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 4 1 1 0 1 300 600 300
i 3 2 2 0 1 765 1530 2555
i 2 3 3 0 1 765 1530 2089
i 4 1 1 0 1 765 1530 765
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 255 510 708
i 1 1 1 0 1 765 1530 1354
i 2 3 3 0 1 510 1020 1904
i 3 2 2 0 1 1020 2040 1037
i 4 1 1 0 1 255 510 255
i 1 1 1 0 1 1020 2040 2683
i 3 2 2 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 150 300 150
i 1 1 1 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 99 198 99
i 3 2 2 0 1 765 1530 765
i 2 3 3 0 1 765 1530 765
i 4 1 1 0 1 765 1530 765
i 2 3 3 0 1 765 1530 765
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 4 1 1 0 1 510 1020 510
i 1 1 1 0 1 765 1530 765
i 4 1 1 0 1 1020 2040 1020
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 765 1530 765
i 2 3 3 0 1 150 300 150
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 510 1020 510
i 3 2 2 0 1 510 1020 510
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 3 2 2 0 1 150 300 150
i 1 1 1 0 1 510 1530 510
i 1 1 1 0 1 255 510 255
i 3 2 2 0 1 765 1530 765
i 1 1 1 0 1 765 1530 765
i 3 2 2 0 1 1020 2040 1020
i 1 1 1 0 1 255 510 255
i 2 3 3 0 1 765 1530 765
i 3 2 2 0 1 255 510 255
i 4 1 1 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 2 3 3 0 1 255 510 255
i 1 1 1 0 1 765 1530 765
i 3 2 2 0 1 255 510 255
i 1 1 1 0 1 510 1020 510
i 4 1 1 0 1 765 1530 765
i 4 1 1 0 1 255 510 255
k 13000 1
k 13000 1
k 13000 1
k 13000 1
k 36000 3
k 36000 3
k 36000 3
k 36000 3
k 36000 3
