p 6 230 8 1 2 10000 81
i 0 1 1 0 1 255 255 255
i 0 1 1 0 1 255 255 255
i 1 1 1 0 1 510 1530 1293
i 1 1 1 0 1 255 765 439
i 3 1 1 0 1 510 1530 945
i 3 1 1 0 1 510 1530 510
i 4 1 1 0 1 255 765 717
i 4 1 1 0 1 255 765 421
i 3 1 1 0 1 1530 4590 1530
i 1 1 1 0 1 255 765 255
i 3 1 1 0 1 255 765 255
i 4 1 1 0 1 765 2295 765
i 3 1 1 0 1 255 765 633
i 4 1 1 0 1 765 2295 765
i 4 1 1 0 1 255 765 696
i 2 1 1 0 1 99 297 143
i 1 1 1 0 1 765 2295 765
i 1 1 1 0 1 765 2295 765
i 1 1 1 0 1 765 2295 1847
i 4 1 1 0 1 765 2295 765
i 1 1 1 0 1 255 765 255
i 4 1 1 0 1 255 765 650
i 2 1 1 0 1 765 2295 1594
i 4 1 1 0 1 255 765 255
i 1 1 1 0 1 765 2295 1178
i 1 1 1 0 1 765 2295 2156
i 3 1 1 0 1 510 1530 510
i 2 1 1 0 1 765 2295 765
i 4 1 1 0 1 255 765 526
i 4 1 1 0 1 255 765 623
i 1 1 1 0 1 765 2295 765
i 3 1 1 0 1 255 765 255
i 1 1 1 0 1 510 1530 603
i 1 1 1 0 1 150 450 295
i 2 1 1 0 1 765 2295 1631
i 4 1 1 0 1 765 2295 765
i 2 1 1 0 1 765 2295 1681
i 1 1 1 0 1 150 450 286
i 1 1 1 0 1 765 2295 765
i 3 1 1 0 1 150 450 150
i 3 1 1 0 1 765 2295 765
i 1 1 1 0 1 99 297 161
i 3 1 1 0 1 255 765 255
i 2 1 1 0 1 765 2295 890
i 1 1 1 0 1 255 765 537
i 2 1 1 0 1 510 1530 603
i 4 1 1 0 1 765 2295 765
i 1 1 1 0 1 150 450 301
i 1 1 1 0 1 765 2295 1499
i 2 1 1 0 1 510 1530 649
i 1 1 1 0 1 255 765 432
i 4 1 1 0 1 765 2295 1216
i 4 1 1 0 1 510 1530 510
i 4 1 1 0 1 300 900 373
i 1 1 1 0 1 255 765 255
i 2 1 1 0 1 150 450 261
i 2 1 1 0 1 255 765 467
i 2 1 1 0 1 255 765 291
i 1 1 1 0 1 255 765 255
i 2 1 1 0 1 150 450 415
i 2 1 1 0 1 255 765 447
i 1 1 1 0 1 510 1530 510
i 2 1 1 0 1 510 1530 510
i 2 1 1 0 1 150 450 314
i 3 1 1 0 1 765 2295 1303
i 2 1 1 0 1 510 1530 510
i 1 1 1 0 1 255 765 255
i 4 1 1 0 1 255 765 255
i 4 1 1 0 1 765 2295 765
i 3 1 1 0 1 150 450 380
i 1 1 1 0 1 765 2295 2105
i 3 1 1 0 1 765 2295 765
i 2 1 1 0 1 255 765 255
i 1 1 1 0 1 255 765 491
i 2 1 1 0 1 255 765 489
i 4 1 1 0 1 255 765 759
i 2 1 1 0 1 255 765 255
i 3 1 1 0 1 255 765 376
i 2 1 1 0 1 255 765 458
i 4 1 1 0 1 255 765 255
i 2 1 1 0 1 255 765 424
i 2 1 1 0 1 255 765 392
i 4 1 1 0 1 255 765 255
i 3 1 1 0 1 255 765 690
i 3 1 1 0 1 255 765 675
i 3 1 1 0 1 765 2295 1155
i 2 1 1 0 1 765 2295 1747
i 1 1 1 0 1 150 450 357
i 3 1 1 0 1 1020 3060 1020
i 4 1 1 0 1 255 765 255
i 4 1 1 0 1 510 1530 969
i 1 1 1 0 1 510 1530 510
i 4 1 1 0 1 765 2295 1526
