p 6 25 1 1 2 1000 16
i 1 1 1 0 0 11 22 20
i 4 1 1 0 0 16 32 16
i 2 1 1 0 0 2 4 2
i 3 1 1 0 0 29 58 51
i 4 1 1 0 0 3 6 4
i 1 1 1 0 0 19 38 19
i 0 1 1 0 0 10 20 15
i 3 2 2 0 1 23 46 23
i 4 1 1 0 0 12 24 21
i 4 1 1 0 0 16 32 16
i 1 2 2 0 1 9 18 9
i 3 1 1 0 1 19 38 23
i 4 1 1 0 0 6 12 10
i 2 1 1 0 1 20 40 21
i 1 1 1 0 0 3 6 4
i 3 2 2 1 0 19 38 20
i 0 1 1 0 1 7 14 13
i 2 1 1 0 0 26 52 26
i 3 1 1 0 1 12 24 14
i 2 1 1 0 0 8 16 8
i 4 1 1 0 1 5 10 6
i 3 1 1 0 0 13 26 13
i 1 1 1 0 1 18 36 26
i 3 1 1 0 0 17 34 17
i 4 1 1 0 0 9 18 9
k 80 1
